년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-05-14,1,1557.468,65,263.376,0,263.376,0.036,0,0,0,0,0,0.396,10.188,31.104,79.452,136.332,191.916,236.088,263.376,239.976,172.836,114.336,57.132,18.756,5.544,0.036,0,0,0,0
2013-05-15,1,1393.884,58,217.08,0,217.08,1.08,0,0,0,0,0,1.08,17.244,37.224,74.664,136.548,183.492,217.08,178.92,215.172,144.576,91.584,60.624,25.632,10.044,0,0,0,0,0
2013-05-16,1,968.832,40,142.56,0,142.56,0.468,0,0,0,0,0,0.468,15.768,47.592,70.236,142.56,139.68,93.636,111.276,97.38,77.868,86.22,54.396,24.948,6.804,0,0,0,0,0
2013-05-17,1,1646.568,69,269.82,0,269.82,0.072,0,0,0,0,0,0.576,12.96,38.7,75.132,151.776,211.248,269.82,267.084,261.936,150.732,100.656,59.22,30.708,15.948,0.072,0,0,0,0
2013-05-18,1,1161.576,48,202.608,0,202.608,0.468,0,0,0,0,0,0.468,14.292,35.028,78.66,141.372,140.4,202.608,133.056,177.732,97.74,59.364,43.92,29.16,7.776,0,0,0,0,0
2013-05-19,1,435.168,18,111.42,0,111.42,0.18,0,0,0,0,0,0,0.18,2.412,2.628,5.94,35.316,75.888,111.42,70.884,20.556,53.136,38.124,16.704,1.98,0,0,0,0,0
2013-05-20,1,1129.86,47,200.304,0,200.304,0.18,0,0,0,0,0,0,2.592,18.9,42.264,68.004,77.328,200.304,183.96,188.136,154.908,103.5,54.648,25.596,9.54,0.18,0,0,0,0
2013-05-21,1,1667.016,69,278.532,0,278.532,0.288,0,0,0,0,0,0.288,7.056,28.872,82.116,145.44,210.168,267.516,278.532,257.832,188.604,118.08,58.572,18.576,5.364,0,0,0,0,0
2013-05-22,1,1510.452,63,250.632,0,250.632,0.756,0,0,0,0,0,0.756,11.628,33.012,78.624,128.88,186.048,238.464,250.632,222.696,164.52,104.184,55.944,26.928,8.136,0,0,0,0,0
2013-05-23,1,1540.764,64,253.152,0,253.152,0.036,0,0,0,0,0,0.756,12.78,33.732,74.052,128.448,186.624,239.58,253.152,234.864,174.132,109.008,59.256,26.136,8.208,0.036,0,0,0,0
2013-05-24,1,1541.988,64,241.488,0,241.488,0.036,0,0,0,0,0,0.828,12.168,33.012,77.832,134.604,193.68,230.76,241.488,239.976,173.484,110.088,59.904,25.848,8.28,0.036,0,0,0,0
2013-05-25,1,1406.268,59,221.004,0,221.004,0.036,0,0,0,0,0,1.44,14.832,38.988,70.128,114.516,168.372,193.788,219.276,221.004,161.64,110.664,59.184,24.264,8.136,0.036,0,0,0,0
2013-05-26,1,1342.584,56,214.992,0,214.992,0.252,0,0,0,0,0,0.252,10.404,41.904,80.82,118.836,162.972,186.156,214.992,205.416,142.416,85.644,56.592,26.82,9.36,0,0,0,0,0
2013-05-27,1,432.252,18,76.68,0,76.68,0.036,0,0,0,0,0,0.144,10.152,28.656,41.256,69.048,76.68,76.464,47.196,31.896,19.152,15.336,11.664,4.572,0.036,0,0,0,0,0
2013-05-28,1,161.208,7,46.8,0,46.8,0.72,0,0,0,0,0,0,0,0.864,0.72,2.052,2.088,6.624,8.892,9.144,10.224,38.448,46.8,23.544,11.808,0,0,0,0,0
2013-05-29,1,858.78,36,161.136,0,161.136,0.108,0,0,0,0,0,0,7.308,22.176,25.92,30.78,59.004,89.964,149.148,119.268,161.136,91.584,60.192,29.952,12.24,0.108,0,0,0,0
2013-05-30,1,1092.528,46,178.704,0,178.704,0.144,0,0,0,0,0,0.504,7.596,30.78,62.856,80.316,85.536,148.608,158.94,178.704,149.148,92.664,59.832,26.748,10.152,0.144,0,0,0,0
2013-05-31,1,761.436,32,89.892,0,89.892,0.252,0,0,0,0,0,1.872,18.432,43.128,67.752,89.892,89.208,73.944,72.792,75.384,72.9,75.672,46.476,23.76,9.972,0.252,0,0,0,0
2013-06-01,1,508.608,21,74.736,0,74.736,3.564,0,0,0,0,0,0,9.36,17.748,36.936,43.02,74.736,71.46,69.66,59.292,48.96,37.548,25.344,10.98,3.564,0,0,0,0,0
2013-06-02,1,1345.212,56,198.072,0,198.072,0.216,0,0,0,0,0,1.548,10.692,36.216,80.28,124.308,172.944,198.072,193.5,166.968,151.38,109.908,62.316,25.632,11.232,0.216,0,0,0,0
2013-06-03,1,1574.46,66,257.26,0,257.26,0.14,0,0,0,0,0,0.83,10.19,29.77,77.11,134.46,198.5,248.51,257.26,239,179.17,114.23,57.71,20.45,7.13,0.14,0,0,0,0
2013-06-04,1,1520.712,63,247.104,0,247.104,0.216,0,0,0,0,0,1.188,17.064,34.668,74.232,128.988,188.352,237.492,247.104,226.836,168.444,107.784,56.448,23.04,8.856,0.216,0,0,0,0
2013-06-05,1,1249.704,52,181.368,0,181.368,0.54,0,0,0,0,0,2.196,16.092,35.46,69.84,114.696,152.82,171.936,181.368,170.136,128.556,91.908,65.7,34.956,13.5,0.54,0,0,0,0
2013-06-06,1,1484.892,62,240.552,0,240.552,0.216,0,0,0,0,0,0.972,11.592,30.384,74.232,128.916,188.172,228.6,240.552,224.424,158.184,99.864,60.696,26.568,11.52,0.216,0,0,0,0
2013-06-07,1,1433.772,60,251.64,0,251.64,0.216,0,0,0,0,0,2.268,22.068,43.344,66.816,94.896,131.616,219.6,251.64,227.304,169.812,112.968,60.264,22.968,7.992,0.216,0,0,0,0
2013-06-08,1,1181.736,49,169.524,0,169.524,1.224,0,0,0,0,0,1.224,16.704,37.98,79.056,123.984,137.484,154.044,151.056,169.524,125.676,87.696,54.18,35.028,8.1,0,0,0,0,0
2013-06-09,1,861.264,36,137.232,0,137.232,4.32,0,0,0,0,0,0,6.696,19.476,29.484,84.348,113.472,106.38,95.652,137.232,118.62,94.824,43.74,7.02,4.32,0,0,0,0,0
2013-06-10,1,1235.016,51,235.296,0,235.296,0.612,0,0,0,0,0,0.612,9.9,24.516,70.308,98.388,115.884,168.48,156.6,235.296,142.452,111.06,62.208,30.132,9.18,0,0,0,0,0
2013-06-11,1,513.72,21,63.792,0,63.792,0.36,0,0,0,0,0,0.36,12.6,33.732,62.136,61.416,56.16,53.136,58.968,51.192,63.792,29.304,19.008,10.116,1.8,0,0,0,0,0
2013-06-12,1,907.74,38,211.104,0,211.104,0.144,0,0,0,0,0,0,1.296,17.892,32.976,33.408,59.652,90.684,111.96,211.104,129.384,110.592,67.5,32.796,8.352,0.144,0,0,0,0
2013-06-13,1,1249.236,52,195.336,0,195.336,0.036,0,0,0,0,0,0.036,11.34,49.356,93.816,123.984,195.336,181.98,143.784,155.088,102.348,87.408,52.452,43.416,8.748,0.144,0,0,0,0
2013-06-14,1,551.808,23,95.76,0,95.76,0.396,0,0,0,0,0,0,6.804,14.832,33.084,57.096,66.528,69.228,95.76,90.54,50.364,42.984,13.14,11.052,0.396,0,0,0,0,0
2013-06-15,1,1543.788,64,247.752,0,247.752,0.648,0,0,0,0,0,1.08,13.824,31.428,81.684,132.192,191.268,239.94,247.752,230.724,172.188,112.212,59.076,21.384,8.388,0.648,0,0,0,0
2013-06-16,1,1435.752,60,241.668,0,241.668,0.468,0,0,0,0,0,1.152,14.796,35.244,73.98,125.208,185.652,241.668,230.904,135.108,171.036,118.188,67.752,25.056,9.54,0.468,0,0,0,0
2013-06-17,1,1414.692,59,252.432,0,252.432,0.612,0,0,0,0,0,0.612,12.888,32.832,75.708,100.692,129.24,220.176,252.432,204.048,173.196,113.472,56.088,29.592,12.384,1.332,0,0,0,0
2013-06-18,1,296.784,12,50.58,0,50.58,0.576,0,0,0,0,0,0,2.196,25.236,37.476,50.58,47.448,38.16,35.208,10.872,24.12,17.244,7.668,0.576,0,0,0,0,0,0
2013-06-19,1,229.32,10,41.112,0,41.112,0.036,0,0,0,0,0,0,0,0.036,1.8,8.856,12.816,11.412,37.404,21.672,31.752,26.172,23.4,41.112,12.636,0.252,0,0,0,0
2013-06-20,1,701.712,29,141.228,0,141.228,1.008,0,0,0,0,0,0,2.628,14.364,20.916,38.268,26.64,26.172,66.096,132.156,141.228,119.34,59.94,34.884,18.072,1.008,0,0,0,0
2013-06-21,1,787.14,33,167.364,0,167.364,1.116,0,0,0,0,0,0,4.464,24.624,44.748,46.44,34.632,119.016,167.364,142.092,88.344,45.9,29.268,23.76,15.372,1.116,0,0,0,0
2013-06-22,1,1046.772,44,196.74,0,196.74,0.216,0,0,0,0,0,0,5.976,23.004,17.928,24.048,93.168,157.644,134.316,196.74,177.624,116.964,63.108,28.548,7.488,0.216,0,0,0,0
2013-06-23,1,358.2,15,100.62,0,100.62,0.036,0,0,0,0,0,0,0,0.576,8.028,21.708,57.24,100.62,30.456,9.504,36.504,34.2,32.76,20.34,6.228,0.036,0,0,0,0
2013-06-24,1,1396.332,58,221.58,0,221.58,0.684,0,0,0,0,0,0.684,10.188,30.06,73.8,103.644,141.156,221.58,219.744,196.272,167.4,111.168,64.476,38.88,17.28,0,0,0,0,0
2013-06-25,1,588.312,25,104.904,0,104.904,0.108,0,0,0,0,0,0.936,10.944,32.904,32.184,62.352,104.904,104.688,100.26,52.308,45.576,22.968,11.34,5.76,1.08,0.108,0,0,0,0
2013-06-26,1,951.768,40,161.208,0,161.208,0.612,0,0,0,0,0,0,1.26,25.776,54.828,74.484,118.764,161.208,109.08,143.568,98.892,77.436,54.288,23.94,7.632,0.612,0,0,0,0
2013-06-27,1,1039.104,43,153.216,0,153.216,0.072,0,0,0,0,0,0,6.444,24.84,66.852,113.256,153.216,128.952,108.504,125.748,128.232,91.692,52.056,33.048,6.192,0.072,0,0,0,0
2013-06-28,1,1499.4,62,250.668,0,250.668,0.648,0,0,0,0,0,0.648,17.712,36.828,59.976,101.124,178.2,237.564,250.668,235.368,172.08,97.848,68.076,27.576,14.292,1.44,0,0,0,0
2013-06-29,1,1546.56,64,257.868,0,257.868,0.288,0,0,0,0,0,0.54,9.756,26.856,69.192,124.02,189.396,246.456,257.868,240.228,181.944,112.644,59.724,20.268,7.38,0.288,0,0,0,0
2013-06-30,1,1019.916,42,185.112,0,185.112,0.324,0,0,0,0,0,0.324,7.632,25.74,65.628,73.476,109.152,135.9,124.92,185.112,128.412,65.628,48.312,43.812,5.868,0,0,0,0,0
2013-07-01,1,1200.204,50,215.1,0,215.1,1.332,0,0,0,0,0,1.332,13.788,30.024,71.676,103.752,99.504,129.564,215.1,179.676,156.564,115.416,54.828,18.504,10.476,0,0,0,0,0
2013-07-02,1,191.232,8,71.712,0,71.712,0.072,0,0,0,0,0,0.072,0.36,2.448,2.88,1.224,2.664,7.236,34.272,71.712,45.18,19.512,3.528,0.072,0.072,0,0,0,0,0
2013-07-03,1,367.164,15,80.568,0,80.568,0.144,0,0,0,0,0,0,0.144,9.684,2.736,8.424,1.8,60.984,61.524,19.584,51.552,80.568,39.708,25.056,5.4,0,0,0,0,0
2013-07-04,1,250.02,10,57.096,0,57.096,0.036,0,0,0,0,0,0.036,3.888,17.496,12.348,32.364,11.7,17.46,18.504,19.404,57.096,39.024,19.116,1.584,0,0,0,0,0,0
2013-07-05,1,161.244,7,37.908,0,37.908,0.612,0,0,0,0,0,0,0,0.612,4.896,37.908,12.708,11.664,15.516,15.624,12.42,15.3,20.448,13.104,1.044,0,0,0,0,0
2013-07-06,1,682.092,28,105.264,0,105.264,0.36,0,0,0,0,0,0,0.36,3.132,33.516,81.468,81.576,105.264,74.412,33.588,103.14,95.688,46.044,19.584,4.32,0,0,0,0,0
2013-07-07,1,231.624,10,37.08,0,37.08,0.504,0,0,0,0,0,0,0.504,1.584,3.42,7.056,20.916,20.844,30.204,34.92,37.08,27.648,16.596,22.716,8.136,0,0,0,0,0
2013-07-08,1,1017.9,42,200.736,0,200.736,0.936,0,0,0,0,0,0.936,15.12,33.516,51.84,78.66,82.692,118.44,187.02,200.736,92.016,80.82,41.22,31.32,3.564,0,0,0,0,0
2013-07-09,1,1525.284,64,249.516,0,249.516,0.036,0,0,0,0,0,0.252,8.784,26.748,68.544,123.732,182.664,241.02,249.516,237.24,180.972,115.38,58.212,23.868,8.316,0.036,0,0,0,0
2013-07-10,1,1513.944,63,251.316,0,251.316,0.072,0,0,0,0,0,0.396,6.372,20.7,63.648,122.868,186.408,241.524,251.316,235.548,173.628,115.308,61.2,25.524,9.432,0.072,0,0,0,0
2013-07-11,1,1502.532,63,252.828,0,252.828,0.324,0,0,0,0,0,0.612,5.76,18.612,63.072,121.428,173.016,238.572,252.828,241.524,183.528,117.684,58.86,19.26,7.452,0.324,0,0,0,0
2013-07-12,1,1400.148,58,252,0,252,0.216,0,0,0,0,0,0.216,9.252,32.076,48.6,113.256,173.988,182.592,252,228.528,173.52,94.536,63.72,18,9.072,0.792,0,0,0,0
2013-07-13,1,1173.204,49,182.7,0,182.7,1.08,0,0,0,0,0,0,7.092,18.432,52.416,86.4,110.34,182.7,172.476,181.692,144.252,108.288,66.528,26.064,15.444,1.08,0,0,0,0
2013-07-14,1,971.892,40,206.244,0,206.244,0.828,0,0,0,0,0,0.828,16.524,33.444,58.176,55.512,65.52,87.336,122.616,206.244,136.008,75.888,54.288,43.056,16.452,0,0,0,0,0
2013-07-15,1,1193.544,50,219.6,0,219.6,0.684,0,0,0,0,0,0.684,19.98,40.752,55.944,77.868,183.636,219.6,153.288,146.376,93.6,87.624,64.584,37.44,11.124,1.044,0,0,0,0
2013-07-16,1,1440,60,251.46,0,251.46,0.072,0,0,0,0,0,0.18,7.128,24.372,64.548,105.084,160.992,214.236,251.46,240.588,182.7,104.436,60.12,18.648,5.436,0.072,0,0,0,0
2013-07-17,1,1424.628,59,252.972,0,252.972,0.144,0,0,0,0,0,0.144,7.704,31.284,64.836,87.804,147.24,199.404,252.972,246.456,183.204,120.132,59.328,18.756,5.364,0,0,0,0,0
2013-07-18,1,1369.512,57,223.956,0,223.956,0.072,0,0,0,0,0,0,2.916,15.696,46.44,120.816,185.904,216,198.792,223.956,174.78,99.864,58.572,19.404,6.3,0.072,0,0,0,0
2013-07-19,1,1477.368,62,250.056,0,250.056,0.036,0,0,0,0,0,0.36,14.328,30.06,51.48,93.708,180.396,234.576,250.056,235.008,184.716,119.16,59.22,17.424,6.84,0.036,0,0,0,0
2013-07-20,1,1445.652,60,251.424,0,251.424,0.036,0,0,0,0,0,0.036,6.984,19.836,47.988,114.804,177.372,233.64,251.424,216.54,180.828,116.64,57.816,16.74,5.004,0,0,0,0,0
2013-07-21,1,1300.716,54,237.06,0,237.06,0.036,0,0,0,0,0,0.036,5.4,20.16,58.824,122.328,185.22,237.06,171,181.548,152.244,83.232,55.44,20.304,7.524,0.396,0,0,0,0
2013-07-22,1,1358.208,57,238.392,0,238.392,0.036,0,0,0,0,0,0.036,6.768,26.28,53.532,74.772,138.924,193.32,224.748,238.392,171.972,118.8,61.308,43.092,6.264,0,0,0,0,0
2013-07-23,1,576.324,24,102.888,0,102.888,0.036,0,0,0,0,0,0.036,6.228,27.144,35.82,52.02,55.728,102.888,70.272,99.36,35.136,39.996,27.216,15.768,8.712,0,0,0,0,0
2013-07-24,1,694.008,29,148.356,0,148.356,0.216,0,0,0,0,0,0,3.24,14.94,30.168,37.98,89.496,148.356,74.232,131.184,83.772,38.232,16.92,14.58,10.692,0.216,0,0,0,0
2013-07-25,1,1449.432,60,241.992,0,241.992,1.188,0,0,0,0,0,0,6.516,25.776,64.548,111.456,177.012,225.792,241.992,217.44,156.564,104.436,63.612,35.244,17.856,1.188,0,0,0,0
2013-07-26,1,1399.392,58,226.728,0,226.728,0.144,0,0,0,0,0,0,7.884,29.268,65.592,119.88,168.156,216.9,226.728,208.692,162.648,88.812,65.808,28.98,9.9,0.144,0,0,0,0
2013-07-27,1,920.736,38,144.396,0,144.396,0.468,0,0,0,0,0,0.468,9.792,31.536,58.932,113.868,142.236,144.396,120.924,82.44,64.62,76.176,39.996,30.96,4.392,0,0,0,0,0
2013-07-28,1,652.32,27,175.464,0,175.464,2.448,0,0,0,0,0,0,4.932,9.36,14.364,11.952,12.384,32.76,89.28,109.8,175.464,113.904,58.752,16.92,2.448,0,0,0,0,0
2013-07-29,1,903.564,38,150.3,0,150.3,0.252,0,0,0,0,0,0,7.812,27.252,38.736,101.772,128.304,73.836,98.856,150.3,137.304,63.36,46.872,23.508,5.4,0.252,0,0,0,0
2013-07-30,1,1110.78,46,195.264,0,195.264,0.072,0,0,0,0,0,0,2.736,23.688,55.98,92.16,147.132,154.692,155.808,195.264,157.428,67.032,21.312,24.696,12.78,0.072,0,0,0,0
2013-07-31,1,1265.868,53,231.48,0,231.48,3.888,0,0,0,0,0,0,3.888,18.468,36.108,88.992,154.836,195.696,231.48,205.092,139.752,101.952,52.776,27.972,8.856,0,0,0,0,0
2013-08-01,1,1308.888,55,230.436,0,230.436,4.104,0,0,0,0,0,0,9.72,28.116,66.492,92.484,115.38,213.264,230.436,217.044,165.42,75.744,62.856,27.828,4.104,0,0,0,0,0
2013-08-02,1,1261.08,53,248.328,0,248.328,0.036,0,0,0,0,0,0,1.368,9.36,19.548,67.536,109.368,194.76,248.328,232.524,148.968,115.524,73.26,33.804,6.696,0.036,0,0,0,0
2013-08-03,1,1103.868,46,203.832,0,203.832,2.16,0,0,0,0,0,0,3.636,19.44,49.068,93.528,166.464,203.832,189.288,97.128,112.896,90.936,51.624,23.868,2.16,0,0,0,0,0
2013-08-04,1,1197.648,50,233.568,0,233.568,0.036,0,0,0,0,0,0.036,6.912,23.184,54.576,91.692,127.404,233.568,149.004,163.476,156.132,118.728,56.664,15.12,1.152,0,0,0,0,0
2013-08-05,1,1311.12,55,223.812,0,223.812,4.392,0,0,0,0,0,0,4.392,22.536,63.612,121.356,158.04,223.812,189.972,161.676,161.604,113.652,55.692,25.56,9.216,0,0,0,0,0
2013-08-06,1,1455.768,61,245.628,0,245.628,0.828,0,0,0,0,0,0,5.472,22.392,63.432,116.388,177.012,231.444,245.628,232.128,177.984,112.572,55.8,14.688,0.828,0,0,0,0,0
2013-08-07,1,1360.116,57,245.016,0,245.016,2.376,0,0,0,0,0,0,5.652,21.492,48.024,75.888,152.496,226.512,245.016,230.472,169.38,111.996,57.42,13.392,2.376,0,0,0,0,0
2013-08-08,1,1445.76,60,232.2,0,232.2,6.012,0,0,0,0,0,0,6.012,19.476,63.504,115.164,180.432,230.688,232.2,220.86,175.536,116.1,57.636,21.888,6.264,0,0,0,0,0
2013-08-09,1,1455.912,61,243.504,0,243.504,5.688,0,0,0,0,0,0,5.688,24.012,61.272,114.264,178.416,227.844,243.504,230.58,174.132,110.016,56.304,23.364,6.516,0,0,0,0,0
2013-08-10,1,1411.452,59,235.908,0,235.908,5.94,0,0,0,0,0,0,5.94,23.508,63,114.3,171.288,223.884,235.908,221.148,162.36,106.488,53.784,23.688,6.156,0,0,0,0,0
2013-08-11,1,1380.96,58,233.28,0,233.28,5.148,0,0,0,0,0,0,5.148,22.068,59.256,112.572,171.864,221.22,233.28,204.336,160.884,104.328,57.312,23.076,5.616,0,0,0,0,0
2013-08-12,1,1448.28,60,246.744,0,246.744,3.888,0,0,0,0,0,0,4.536,21.564,60.444,111.168,171.144,230.184,246.744,234.144,177.696,114.732,54.756,17.28,3.888,0,0,0,0,0
2013-08-13,1,1463.472,61,243.288,0,243.288,4.032,0,0,0,0,0,0,4.032,19.8,64.008,118.26,179.748,231.372,243.288,232.416,177.444,113.652,56.016,19.08,4.356,0,0,0,0,0
2013-08-14,1,1460.016,61,251.64,0,251.64,3.744,0,0,0,0,0,0,4.032,22.104,64.368,119.916,170.568,220.464,251.64,238.068,177.408,114.372,55.332,18,3.744,0,0,0,0,0
2013-08-15,1,1453.248,61,247.5,0,247.5,2.88,0,0,0,0,0,0,3.168,19.656,61.56,115.236,181.656,238.248,247.5,231.552,165.708,111.816,55.692,18.576,2.88,0,0,0,0,0
2013-08-16,1,1469.736,61,254.448,0,254.448,2.7,0,0,0,0,0,0,2.7,18.216,60.3,122.868,182.484,236.556,254.448,234.9,166.572,114.804,55.944,16.74,3.204,0,0,0,0,0
2013-08-17,1,1434.672,60,245.988,0,245.988,3.492,0,0,0,0,0,0,3.492,19.512,63.576,118.764,177.516,231.876,245.988,224.028,169.38,103.932,53.388,19.584,3.636,0,0,0,0,0
2013-08-18,1,1440.936,60,245.484,0,245.484,3.42,0,0,0,0,0,0,4.464,22.248,62.964,118.188,177.66,226.044,245.484,230.328,171.684,109.44,52.884,16.128,3.42,0,0,0,0,0
2013-08-19,1,1438.308,60,243.612,0,243.612,2.268,0,0,0,0,0,0,2.268,17.532,60.372,116.46,175.788,232.236,243.612,232.56,175.716,109.62,48.276,13.608,10.26,0,0,0,0,0
2013-08-20,1,1314.108,55,225.828,0,225.828,3.168,0,0,0,0,0,0,3.168,19.404,58.86,114.948,174.996,225.828,223.128,141.048,153.36,102.132,54.432,31.356,11.448,0,0,0,0,0
2013-08-21,1,1420.596,59,248.04,0,248.04,4.068,0,0,0,0,0,0,4.068,20.628,65.952,122.148,182.808,235.116,248.04,231.192,148.248,87.3,49.464,21.384,4.248,0,0,0,0,0
2013-08-22,1,576.792,24,157.212,0,157.212,0.936,0,0,0,0,0,0,6.84,8.496,0.936,8.352,10.692,41.4,157.212,119.34,100.944,59.544,46.512,15.372,1.152,0,0,0,0,0
2013-08-23,1,618.552,26,118.8,0,118.8,0.252,0,0,0,0,0,0,0.252,18,38.268,90.828,69.372,118.8,86.4,88.344,20.772,21.276,39.24,19.8,7.2,0,0,0,0,0
2013-08-24,1,137.484,6,30.672,0,30.672,0.036,0,0,0,0,0,0,0.216,18.504,30.672,7.2,8.676,6.768,13.68,9.396,4.824,6.876,22.356,8.28,0.036,0,0,0,0,0
2013-08-25,1,1398.672,58,262.476,0,262.476,1.188,0,0,0,0,0,0,1.188,18.252,37.944,94.752,168.66,239.076,262.476,233.1,173.484,94.32,56.052,17.352,2.016,0,0,0,0,0
2013-08-26,1,915.948,38,168.336,0,168.336,2.376,0,0,0,0,0,0,2.376,19.8,68.724,106.236,168.336,144.324,70.488,36.288,124.812,102.24,53.928,15.912,2.484,0,0,0,0,0
2013-08-27,1,1507.032,63,255.96,0,255.96,2.808,0,0,0,0,0,0,3.024,21.348,69.048,130.68,194.112,243.396,255.96,235.008,173.808,104.724,49.824,23.292,2.808,0,0,0,0,0
2013-08-28,1,1468.404,61,244.512,0,244.512,2.376,0,0,0,0,0,0,4.068,24.156,65.052,119.556,184.104,239.832,244.512,232.2,171.288,109.908,53.352,18,2.376,0,0,0,0,0
2013-08-29,1,1049.328,44,208.836,0,208.836,1.332,0,0,0,0,0,0,4.068,24.804,66.708,66.672,72.576,61.128,208.836,204.696,168.696,100.188,54.936,14.688,1.332,0,0,0,0,0
2013-08-30,1,651.924,27,131.256,0,131.256,0.576,0,0,0,0,0,0,0.576,14.58,30.744,46.332,39.096,48.492,95.04,131.256,118.836,71.352,30.996,19.188,5.436,0,0,0,0,0
2013-08-31,1,899.676,37,232.776,0,232.776,0.504,0,0,0,0,0,0,0,0.504,12.24,22.608,40.284,92.556,181.188,232.776,128.34,109.332,54.432,22.572,2.844,0,0,0,0,0
2013-09-01,1,1198.836,50,212.04,0,212.04,3.888,0,0,0,0,0,0,3.888,23.976,58.716,108.504,135.468,212.04,202.5,134.172,108.756,122.868,57.42,23.256,7.272,0,0,0,0,0
2013-09-02,1,1629.504,68,268.92,0,268.92,1.872,0,0,0,0,0,0,1.872,20.916,72.828,136.656,201.276,255.168,268.92,250.344,195.876,135.396,61.776,25.416,3.06,0,0,0,0,0
2013-09-03,1,228.708,10,35.532,0,35.532,0.144,0,0,0,0,0,0,0.144,12.924,32.472,35.532,32.544,20.808,27.576,19.44,9.936,12.78,19.872,4.68,0,0,0,0,0,0
2013-09-04,1,1366.776,57,260.136,0,260.136,0.324,0,0,0,0,0,0,0.324,15.552,48.996,140.292,177.804,219.24,260.136,142.596,175.788,119.484,53.388,12.42,0.756,0,0,0,0,0
2013-09-05,1,1179.252,49,215.28,0,215.28,2.34,0,0,0,0,0,0,2.34,29.7,78.48,136.62,166.968,95.148,163.08,215.28,138.276,90,42.372,18.432,2.556,0,0,0,0,0
2013-09-06,1,322.02,13,51.408,0,51.408,0.396,0,0,0,0,0,0,0.396,5.184,20.376,27.576,27.072,44.82,44.532,51.408,40.464,29.376,21.6,8.676,0.54,0,0,0,0,0
2013-09-07,1,329.652,14,71.28,0,71.28,0.108,0,0,0,0,0,0,0.108,3.6,9.036,13.716,21.024,21.132,27.252,63.432,56.844,71.28,25.632,12.636,3.96,0,0,0,0,0
2013-09-08,1,1365.696,57,232.344,0,232.344,1.548,0,0,0,0,0,0,6.264,22.104,61.128,119.016,142.992,232.344,225.792,217.944,165.636,106.56,49.356,15.012,1.548,0,0,0,0,0
2013-09-09,1,1383.624,58,262.26,0,262.26,1.62,0,0,0,0,0,0,2.268,21.456,63.828,96.732,168.804,256.896,262.26,216.792,162.756,77.724,44.064,8.424,1.62,0,0,0,0,0
2013-09-10,1,1477.62,62,258.66,0,258.66,0.72,0,0,0,0,0,0,2.52,23.292,68.22,128.88,184.716,245.268,258.66,239.652,172.692,92.7,48.996,11.304,0.72,0,0,0,0,0
2013-09-11,1,1355.004,56,258.732,0,258.732,1.476,0,0,0,0,0,0,5.076,26.316,43.38,121.068,203.076,248.76,258.732,211.392,84.852,98.424,37.08,15.372,1.476,0,0,0,0,0
2013-09-12,1,649.764,27,136.404,0,136.404,0.216,0,0,0,0,0,0,0.216,6.12,29.988,36.756,50.472,91.692,136.404,79.308,97.668,55.296,51.552,14.292,0,0,0,0,0,0
2013-09-13,1,1003.032,42,214.956,0,214.956,0.216,0,0,0,0,0,0,2.844,22.032,66.456,90.792,72.216,83.664,116.28,214.956,173.412,106.344,44.46,9.36,0.216,0,0,0,0,0
2013-09-14,1,895.176,37,205.524,0,205.524,1.224,0,0,0,0,0,0,1.224,26.568,43.956,56.772,181.908,205.524,78.408,83.628,140.868,37.836,26.1,12.384,0,0,0,0,0,0
2013-09-15,1,1470.636,61,258.048,0,258.048,0.36,0,0,0,0,0,0,0.72,21.204,74.808,136.044,200.34,251.676,258.048,233.856,147.672,89.748,43.92,12.24,0.36,0,0,0,0,0
2013-09-16,1,1360.08,57,241.992,0,241.992,0.324,0,0,0,0,0,0,1.188,21.348,77.364,142.524,212.904,241.992,229.14,169.488,139.032,83.34,31.068,10.368,0.324,0,0,0,0,0
2013-09-17,1,1510.92,63,261.36,0,261.36,0.216,0,0,0,0,0,0,1.188,22.068,74.052,131.652,199.944,252.792,261.36,238.392,170.244,103.932,44.532,10.548,0.216,0,0,0,0,0
2013-09-18,1,1478.016,62,255.204,0,255.204,0.216,0,0,0,0,0,0,2.232,24.12,72.036,131.904,194.364,248.256,255.204,229.68,163.584,100.728,44.532,11.16,0.216,0,0,0,0,0
2013-09-19,1,1425.168,59,257.544,0,257.544,0.036,0,0,0,0,0,0,1.764,26.388,71.424,96.084,157.716,235.224,257.544,237.636,179.532,109.008,44.532,8.28,0.036,0,0,0,0,0
2013-09-20,1,1545.732,64,260.316,0,260.316,0.072,0,0,0,0,0,0,2.196,22.536,74.952,140.4,209.988,259.452,260.316,240.948,175.536,107.64,43.344,8.352,0.072,0,0,0,0,0
2013-09-21,1,1458.18,61,251.928,0,251.928,0.036,0,0,0,0,0,0,1.476,21.6,71.244,129.96,193.5,243.9,251.928,229.068,164.124,99.936,41.904,9.504,0.036,0,0,0,0,0
2013-09-22,1,1431.648,60,258.264,0,258.264,0.036,0,0,0,0,0,0,1.044,20.664,68.616,129.42,193.536,240.3,258.264,212.58,153.216,97.56,45.684,10.728,0.036,0,0,0,0,0
