날짜,설비용량(MW),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2022-08-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,336,1488,16080,125376,209184,331632,220752,354720,410112,321648,162720,15072,0,0,0,0,0,2169120
2022-08-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,4416,46608,78816,122928,210432,184416,294240,217536,186912,285216,292944,149424,20880,48,0,0,0,0,2094816
2022-08-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,3456,14496,39792,75168,77280,123648,134880,86784,89328,35568,32544,8208,384,0,0,0,0,0,721536
2022-08-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,5568,49056,135168,109824,148944,371040,471408,482688,445536,334608,256608,80592,25152,0,0,0,0,0,2916192
2022-08-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,4848,46224,150624,315552,422448,489600,525648,500208,490368,428496,326208,162816,14304,0,0,0,0,0,3877344
2022-08-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,5856,42048,156288,304080,389184,452160,487536,500832,467472,407088,303600,114288,10224,0,0,0,0,0,3640656
2022-08-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,432,9024,54144,52800,61968,83328,88224,103440,76560,68880,85200,49056,2880,0,0,0,0,0,735936
2022-08-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,384,4128,26064,19344,39312,21264,24576,13152,11712,4752,864,0,0,0,0,0,0,165552
2022-08-31,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,480,22320,72720,213792,268080,303840,184848,116064,198576,82320,96576,74304,8160,0,0,0,0,0,1642080
2022-09-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,384,33984,146112,286848,360000,352656,434016,454800,464064,398976,289152,124608,4656,0,0,0,0,0,3350256
2022-09-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,3216,38112,144384,292896,402048,466176,451200,503376,394320,310128,228672,33360,3024,0,0,0,0,0,3270912
2022-09-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,7872,39744,130896,205920,294096,430128,461040,431328,422064,286704,214704,125424,2160,0,0,0,0,0,3052080
2022-09-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,48,7728,21456,46128,47088,79392,90864,68736,106992,56496,49392,13584,384,0,0,0,0,0,588288
2022-09-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,816,3408,9456,4608,0,0,0,0,,,,,,,,,,18288
2022-09-06,0.7,37.05075,126.5103,당진자재창고태양광,,,,,,,,,,,,477744,455952,471360,454464,389184,299328,115536,3072,0,0,0,0,0,2666640
2022-09-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,2832,49296,145152,286992,346704,459024,490176,474096,464976,403632,298512,106608,1008,0,0,0,0,0,3529008
2022-09-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,2160,37248,145344,286800,394656,461808,494928,496128,457968,385152,270576,76608,5952,0,0,0,0,0,3515328
2022-09-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,2256,40896,160032,250560,356256,447888,483360,472128,449856,283440,204144,71040,624,0,0,0,0,0,3222480
2022-09-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,624,17856,51216,186096,343728,448944,339840,447504,423984,344784,151488,77520,3312,0,0,0,0,0,2836896
2022-09-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1440,29184,73872,139632,154704,170400,170256,181344,115152,77232,61200,17616,1104,0,0,0,0,0,1193136
2022-09-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,96,13728,104256,241872,224352,310272,238512,214848,264048,263808,130032,55152,2160,0,0,0,0,0,2063136
2022-09-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,48,14112,26256,47088,126720,110208,161472,142896,67440,36912,30624,11760,0,0,0,0,0,0,775536
2022-09-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,6816,68352,126432,131232,180000,238224,155520,180912,206352,144720,41280,2160,0,0,0,0,0,1482000
2022-09-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,912,29184,81552,215472,254736,284016,167472,121488,149424,101520,48096,9792,768,0,0,0,0,0,1464432
2022-09-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,240,28176,121680,136896,374016,258480,69072,98064,118032,142848,83232,31776,2112,0,0,0,0,0,1464624
2022-09-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,21792,36768,134496,212160,183312,359568,341568,426480,344160,233760,84480,3552,0,0,0,0,0,2382096
2022-09-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1152,32064,80112,134448,198432,250800,435168,378096,428688,376176,269856,63936,624,0,0,0,0,0,2649552
2022-09-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,96,10080,20112,179328,396240,466608,499632,500688,463248,380688,253584,63744,960,0,0,0,0,0,3235008
2022-09-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,528,29616,142992,288192,331440,357744,298608,140400,114672,151776,138672,48912,768,0,0,0,0,0,2044320
2022-09-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,96,17424,84432,233232,383568,411024,464688,466800,427584,345120,227472,50208,864,0,0,0,0,0,3112512
2022-09-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,240,20832,136512,274752,375216,415920,391584,436224,309888,206496,88128,23760,384,0,0,0,0,0,2679936
2022-09-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,192,23712,119904,218400,168432,133680,444672,347520,327696,210576,111312,62112,2016,0,0,0,0,0,2170224
2022-09-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,240,26496,141504,290688,394944,459360,489360,485184,396528,356160,184656,37152,288,0,0,0,0,0,3262560
2022-09-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,48,26640,67536,126096,261024,392976,485856,433824,308400,235872,193440,47856,384,0,0,0,0,0,2579952
2022-09-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,48,24720,78624,188400,279456,368064,436176,447504,429408,330720,209088,53136,2160,0,0,0,0,0,2847504
2022-09-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,384,29712,138384,258624,377280,443232,483120,463056,423312,347424,225888,47136,336,0,0,0,0,0,3237888
2022-09-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,576,32352,74016,156192,136560,144576,228096,439728,331488,270000,192672,49152,288,0,0,0,0,0,2055696
2022-09-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,16272,44688,191760,372528,444096,471984,466800,422064,360960,223728,48384,144,0,0,0,0,0,3063408
2022-09-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,5232,33504,77712,139728,313344,454512,376992,417024,336624,215328,45216,0,0,0,0,0,0,2415216
2022-10-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,20832,55536,99168,191808,340944,371040,255792,310704,162960,109344,26064,48,0,0,0,0,0,1944240
2022-10-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,720,36240,178032,202512,164304,126864,80256,56160,54048,8496,1200,0,0,0,0,0,0,908832
2022-10-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,48,9024,3552,12528,13344,23472,13440,7632,17856,10032,0,0,0,0,0,0,0,110928
2022-10-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,5088,39504,183792,279600,424992,439728,468336,352464,283248,97440,19200,0,0,0,0,0,0,2593392
2022-10-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,10992,80976,314160,261840,333120,442608,424368,439056,342144,233232,32592,0,0,0,0,0,0,2915088
2022-10-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,21504,117456,260736,323376,432480,428064,388368,174144,107280,59376,7104,0,0,0,0,0,0,2319888
2022-10-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,19728,84240,275328,395376,477648,508560,474624,463824,363456,225600,36864,0,0,0,0,0,0,3325248
2022-10-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,22800,116208,245664,299856,453120,477840,472464,434208,350976,209136,30672,0,0,0,0,0,0,3112944
2022-10-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,96,8688,33840,35616,38064,32448,45072,38448,22032,6000,0,0,0,0,0,0,0,260304
2022-10-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,25824,26832,186432,115680,190656,290112,139152,196608,114960,33456,17136,0,0,0,0,0,0,1336848
2022-10-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,23664,114912,216720,315072,402000,447888,472848,448848,360768,203472,31296,0,0,0,0,0,0,3037488
2022-10-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,22032,126288,272016,389232,450432,470592,459312,415008,87744,11568,23568,0,0,0,0,0,0,2727792
2022-10-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,20688,121344,269088,383136,448944,476784,468480,407952,290736,164496,19536,0,0,0,0,0,0,3071184
2022-10-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,17808,109680,189744,196608,234576,374496,264336,290448,278112,154944,21120,0,0,0,0,0,0,2131872
2022-10-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,17952,98880,261552,366864,420816,466560,458016,360672,252144,56304,1200,0,0,0,0,0,0,2760960
2022-10-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,6624,33936,71088,100272,113376,180672,82944,56544,66432,39552,17040,0,0,0,0,0,0,768480
2022-10-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,26228,146016,300839,423172,484044,503030,492852,419648,298491,46976,7242,0,0,0,0,0,0,3148538
2022-10-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,26424,145037,296729,415147,480717,497354,486980,431588,332939,159325,16246,0,0,0,0,0,0,3288486
2022-10-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,26424,135251,272067,192404,445876,486197,455272,419648,326480,151888,15267,0,0,0,0,0,0,2926774
2022-10-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,19920,118368,260064,376848,443952,463536,456624,408720,315168,153792,15072,0,0,0,0,0,0,3032064
2022-10-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,18384,86880,226512,270720,311184,355968,310800,198000,158112,48816,2640,0,0,0,0,0,0,1988016
2022-10-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,19488,105696,240384,292512,400560,452160,441120,387264,297840,127200,12816,0,0,0,0,0,0,2777040
2022-10-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,14784,102192,251376,383472,456048,487248,480240,434448,338736,155040,16320,0,0,0,0,0,0,3119904
2022-10-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,12864,104208,256176,393552,472128,508608,496512,442848,344736,155904,15216,0,0,0,0,0,0,3202752
2022-10-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,13584,103536,248880,373728,435168,456480,449088,404160,307680,129648,12240,0,0,0,0,0,0,2934192
2022-10-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,12864,101712,248016,346848,417264,330288,250416,225792,235008,87456,13680,0,0,0,0,0,0,2269344
2022-10-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,13872,92544,212832,322704,397920,433152,422688,364656,265200,100848,8352,0,0,0,0,0,0,2634768
2022-10-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,10992,88416,156240,271344,392832,433008,433152,380256,269376,110448,10368,0,0,0,0,0,0,2556432
2022-10-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,11760,90528,217632,333840,405840,431328,416208,335376,210096,84816,3648,0,0,0,0,0,0,2541072
2022-10-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,10800,85200,205536,323088,390048,414720,397824,309024,244464,79824,10272,0,0,0,0,0,0,2470800
2022-10-31,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,11904,86688,194256,324240,386208,253200,379104,318480,181104,54096,1680,0,0,0,0,0,0,2190960
2022-11-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3840,52128,111504,90192,95376,172176,300720,301008,219072,85008,6912,0,0,0,0,0,0,1437936
2022-11-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,8976,88416,232320,354480,432672,461616,449712,408528,299280,115584,7632,0,0,0,0,0,0,2859216
2022-11-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3456,62160,123840,195984,97632,106416,36864,20592,8496,3408,0,0,0,0,0,0,0,658848
2022-11-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,9120,92928,240144,378000,453264,485568,456576,340464,291504,113904,4416,0,0,0,0,0,0,2865888
2022-11-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,9072,89712,227616,355152,420864,454944,446304,396384,282960,110064,6240,0,0,0,0,0,0,2799312
2022-11-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,8928,78432,190512,318624,324480,367056,430800,397776,248640,97728,4080,0,0,0,0,0,0,2467056
2022-11-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,6816,79248,110592,208896,321984,400080,285408,226512,223920,18048,0,0,0,0,0,0,0,1881504
2022-11-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3024,77616,191424,310800,381168,401328,388464,339552,219216,76560,2832,0,0,0,0,0,0,2391984
2022-11-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,1632,42720,65712,193392,259344,334512,256224,213168,152256,35472,720,0,0,0,0,0,0,1555152
2022-11-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,4416,63888,155232,259056,343296,378576,342432,258384,152112,55488,1536,0,0,0,0,0,0,2014416
2022-11-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,4416,57312,169344,290256,358560,375120,356352,294000,177792,62688,1920,0,0,0,0,0,0,2147760
2022-11-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,48,13104,138000,267360,313584,90336,31584,38688,43152,5856,0,0,0,0,0,0,0,941712
2022-11-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,1008,24336,52416,98256,191568,167904,167376,100560,18624,0,0,0,0,0,0,0,822048
2022-11-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,14736,38304,129360,349968,359952,443088,378240,201312,65664,2064,0,0,0,0,0,0,1982688
2022-11-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3024,50400,48000,220368,220080,382800,341040,333456,208848,38112,1056,0,0,0,0,0,0,1847184
2022-11-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,1104,39024,119856,284400,403248,420960,424224,380160,231216,66432,1008,0,0,0,0,0,0,2371632
2022-11-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,2832,68400,191808,310704,384336,413520,408384,346560,211296,72528,1344,0,0,0,0,0,0,2411712
2022-11-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3312,66528,187248,311760,390816,425280,400368,318144,187968,61968,1776,0,0,0,0,0,0,2355168
2022-11-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3120,65088,184944,298128,274992,317808,386928,316512,149520,48528,96,0,0,0,0,0,0,2045664
2022-11-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,1680,59328,181536,308352,369216,340128,252720,129072,197712,68112,1056,0,0,0,0,0,0,1908912
2022-11-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3312,52512,149712,286416,360144,270192,283200,241488,122208,29472,1824,0,0,0,0,0,0,1800480
2022-11-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,96,30336,98208,92304,94176,112224,79872,36384,19632,2544,0,0,0,0,0,0,0,565776
2022-11-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,576,17040,146112,294720,398496,427536,430320,381840,228480,77136,816,0,0,0,0,0,0,2403072
2022-11-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,26640,97200,187344,354048,394464,360144,294624,171552,54768,624,0,0,0,0,0,0,1941408
2022-11-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,2544,51264,141696,264672,339408,409920,395568,352896,200784,66768,816,0,0,0,0,0,0,2226336
2022-11-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,1008,48576,162816,290256,368880,409968,417360,368592,217728,73440,672,0,0,0,0,0,0,2359296
2022-11-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,2064,60768,171072,308304,390192,408384,317760,264624,145200,50736,192,0,0,0,0,0,0,2119296
2022-11-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,576,27072,50544,102384,242304,37296,61440,54240,18960,0,0,0,0,0,0,0,0,594816
2022-11-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,9024,27840,64272,106944,141120,334176,152688,60960,8736,144,0,0,0,0,0,0,905904
2022-11-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,19392,77520,106128,102096,160032,170688,194880,161952,41184,96,0,0,0,0,0,0,1033968
2022-12-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,51456,194880,331008,423744,452928,419040,322272,177984,79008,0,0,0,0,0,0,0,2452320
2022-12-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,288,49632,187728,327936,400464,388368,414144,371232,207216,63168,48,0,0,0,0,0,0,2410224
2022-12-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,1152,1584,9312,150720,145296,182496,245520,131088,32160,96,0,0,0,0,0,0,899424
2022-12-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,96,26016,80880,174240,235488,243984,139296,104112,72096,25392,0,0,0,0,0,0,0,1101600
2022-12-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,32016,152640,327168,416784,440496,471216,387360,219840,77136,528,0,0,0,0,0,0,2525184
2022-12-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,1632,32640,184896,158208,224352,311088,53376,23136,0,0,0,0,0,0,0,989328
2022-12-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,28464,111936,256944,105360,87504,138336,52224,47520,19920,240,0,0,0,0,0,0,848448
2022-12-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,42960,162192,272112,392880,429504,421056,334848,189792,61776,480,0,0,0,0,0,0,2307600
2022-12-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,48,30576,100608,174816,188256,293808,306576,247200,107856,44832,192,0,0,0,0,0,0,1494768
2022-12-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,192,40848,125904,156432,341232,162624,57552,37248,22896,18336,336,0,0,0,0,0,0,963600
2022-12-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,33984,149520,281328,384240,442464,446736,371040,213840,79344,480,0,0,0,0,0,0,2402976
2022-12-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,26448,113904,223392,129120,118704,180816,53712,5856,0,0,0,0,0,0,0,0,851952
2022-12-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,13632,81408,43968,52608,67728,30816,85584,92640,1488,0,0,0,0,0,0,0,469872
2022-12-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,8496,63888,120624,167376,162960,104976,96192,74256,19392,336,0,0,0,0,0,0,818496
2022-12-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,2592,53040,87600,71328,15072,0,0,48,0,0,0,0,0,0,0,0,229680
2022-12-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,12192,111216,189504,280800,344496,358464,292272,182064,42096,240,0,0,0,0,0,0,1813344
